Timestamp,GBP,USD
2023-08-02 10:46:05,0.85918012,1.09786696
2023-08-02 11:16:09,0.85944645,1.09732629
2023-08-02 11:46:10,0.85867635,1.09778691
2023-08-02 12:16:11,0.85890292,1.09775941
2023-08-02 12:46:13,0.85904454,1.09741695
2023-08-02 13:16:14,0.86047659,1.09834932
2023-08-02 13:46:15,0.86137057,1.0961618
2023-08-02 14:16:16,0.86217262,1.09597678
2023-08-02 14:46:17,0.86218238,1.09541917
2023-08-02 15:16:19,0.8618458,1.09372684
2023-08-02 15:46:20,0.86116473,1.09249179
2023-08-02 16:16:22,0.86101187,1.09301816
2023-08-02 16:46:23,0.86091433,1.09397934
2023-08-02 17:16:24,0.86023413,1.09392605
2023-08-02 17:46:25,0.86023437,1.09454105
2023-08-02 18:16:26,0.86015202,1.0954929
2023-08-02 18:46:27,0.85992431,1.09516151
2023-08-02 19:16:29,0.85993039,1.09460783
2023-08-02 19:46:33,0.86023007,1.09414341
2023-08-02 20:16:34,0.86014523,1.09433463
2023-08-02 20:46:35,0.86014738,1.09387992
2023-08-02 21:16:36,0.86043696,1.09365177
2023-08-02 21:46:37,0.86045456,1.0936426
2023-08-02 22:16:38,0.86006666,1.09392943
2023-08-02 22:46:40,0.86043151,1.09404056
2023-08-02 23:16:41,0.86067208,1.0942623
2023-08-02 23:46:42,0.8606493,1.09442385
2023-08-03 00:16:43,0.86072598,1.09450564
2023-08-03 00:46:44,0.86038017,1.09432663
2023-08-03 01:16:46,0.86045205,1.09432763
2023-08-03 01:46:47,0.8605769,1.09393988
2023-08-03 02:16:48,0.86050842,1.09419037
2023-08-03 02:46:49,0.86034571,1.09466857
2023-08-03 03:16:50,0.86032396,1.0941002
2023-08-03 03:46:51,0.86024242,1.09414984
2023-08-03 04:16:52,0.86014244,1.09344426
2023-08-03 04:46:53,0.85984627,1.09319919
2023-08-03 05:16:54,0.86008661,1.09356378
2023-08-03 05:46:55,0.86011675,1.09245751
2023-08-03 06:16:56,0.86027854,1.09207455
2023-08-03 06:46:57,0.86033757,1.09275915
2023-08-03 07:16:58,0.86092856,1.09380806
2023-08-03 07:47:00,0.86077563,1.0930614
2023-08-03 08:17:01,0.86047728,1.09195983
2023-08-03 08:47:02,0.86017264,1.09230046
2023-08-03 09:17:03,0.86017172,1.09218357
2023-08-03 09:47:04,0.86089429,1.09147385
2023-08-03 10:17:05,0.86213855,1.09373306
2023-08-03 10:47:06,0.86252945,1.09288407
2023-08-03 11:17:08,0.86354402,1.09248857
2023-08-03 11:47:09,0.86352028,1.09268782
2023-08-07 15:58:24,0.86170474,1.10042526
2023-08-07 16:06:55,0.86153057,1.10018541
2023-08-07 16:37:03,0.86152345,1.10026388
2023-08-07 17:07:11,0.86145568,1.1000106
2023-08-07 17:37:39,0.86113837,1.09960529
2023-08-07 18:12:04,0.86127513,1.10021552
2023-08-07 18:42:14,0.8611939,1.09965565
2023-08-07 19:12:22,0.86091598,1.1005714
2023-08-07 19:42:29,0.86109395,1.10056816
2023-08-07 20:12:37,0.86104396,1.10064768
2023-08-07 20:42:48,0.8607299,1.10047381
2023-08-07 21:13:02,0.86080076,1.10060974
2023-08-07 21:32:01,0.86065423,1.1000573
2023-08-07 22:02:09,0.86068225,1.10028238
2023-08-07 22:32:22,0.86117184,1.1005696
2023-08-07 23:02:33,0.86075691,1.10034547
2023-08-07 23:32:42,0.86084849,1.10024071
2023-08-08 00:02:50,0.86077089,1.10023538
2023-08-08 00:33:01,0.8608636,1.10036379
2023-08-07 23:34:49,0.8608636,1.10036379
2023-08-07 23:35:57,0.8608636,1.10036379
2023-08-07 23:36:18,0.8608636,1.10036379
2023-08-07 23:36:38,0.8608636,1.10036379
2023-08-07 23:36:58,0.8608636,1.10036379
2023-08-07 23:37:19,0.8608636,1.10036379
2023-08-07 23:37:41,0.8608636,1.10036379
2023-08-07 23:38:02,0.8608636,1.10036379
2023-08-07 23:38:34,0.8608636,1.10036379
2023-08-07 23:38:47,0.8608636,1.10036379
2023-08-07 23:46:10,0.86085034,1.10042575
2023-08-08 00:31:13,0.86059336,1.09970071
2023-08-08 01:16:16,0.8605679,1.09892923
